carID,Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
33860,Hyundai, Tucson,2017.0,14600,Manual,30165.0,Diesel,30.0,61.7,1.7,55.0,4.0,
73298,, Arteon,2019.0,27550,Semi-Auto,3797.0,diesel,145.0,44.1,2.0,77.0,2.0,0.0
22915,, Focus,2019.0,16395,Manual,11594.0,Diesel,,,1.5,90.0,2.0,0.0
67850,VW, polo,2019.0,14160,Semi-Auto,10031.0,Petrol,145.0,45.6,1.0,51.0,,0.0
56034,Opel, Corsa,2018.0,12995,Automatic,1786.0,Petrol,145.0,39.8,1.4,51.0,4.0,0.0
22906,Ford, Mondeo,2017.0,9999,Manual,64447.0,Petrol,145.0,48.7,1.5,73.0,,0.0
40019,Mercedes, GLA Class,2015.0,18980,Semi-Auto,35585.0,Diesel,125.0,55.4,2.1,92.0,3.0,0.0
23803,Ford, Focus,2017.0,13000,Manual,12456.0,Petrol,,,1.0,48.0,3.0,0.0
72085,VW, Arteon,2019.0,28995,Semi-Auto,3438.0,Diesel,145.0,50.4,2.0,44.0,1.0,0.0
35089,Mercedes, E Class,,20849,Automatic,14021.0,Diesel,326.028233171514,65.7,2.0,96.0,3.0,0.0
39503,Mercedes, GLC Class,2017.0,25998,,,Diesel,125.0,56.5,2.1,53.0,1.0,0.0
39275,Mercedes, E Class,2013.0,11295,Automatic,81200.0,Diesel,125.0,57.7,2.1,85.0,2.0,0.0
22177,, Fiesta,2019.0,16599,Semi-Auto,4803.0,Petrol,145.0,48.7,1.0,40.0,1.0,0.0
35220,Mercedes, SLK,2003.0,3650,Automatic,58500.0,Petrol,325.0,30.0,2.3,45.0,4.0,0.0
18434,Ford, Fiesta,2019.0,14960,Manual,3599.0,petrol,145.0,60.1,1.0,74.0,2.0,0.0
58572,Opel, Mokka X,2017.0,10495,Manual,31248.0,Petrol,150.0,47.1,1.4,85.0,2.0,0.0
72381,VW, Polo,2018.0,12750,anual,14150.0,Petrol,145.0,64.2,2.9857934392613865,57.0,3.0,0.0
1736,Audi, Q5,2019.0,36202,Automatic,1000.0,Diesel,145.0,39.2,2.0,51.0,2.0,0.0
45300,Mercedes, GLA Class,2019.0,23299,,7727.0,Diesel,145.0,67.3,2.1,31.0,1.0,0.0
36753,Mercedes, SL CLASS,2017.0,18990,Automatic,21490.0,,145.0,70.6,2.1,84.0,6.258370664185211,0.0
57127,opel, Corsa,2017.0,7190,Manual,9574.0,Petrol,30.0,55.4,1.4,78.0,1.0,0.0
66949,VW, Polo,2017.0,10291,Manual,23160.0,Petrol,145.0,60.1,1.0,60.0,0.0,0.0
71321,VW, Golf,2017.0,22000,Automatic,28385.0,Hybrid,135.0,156.9,1.4,49.0,3.0,0.0
58293,Opel, Corsa,2020.0,16998,Manual,10.0,Petrol,145.0,52.3,1.2,60.0,0.0,0.0
65476,VW, Golf,2016.0,16850,Automatic,37000.0,Diesel,30.0,62.8,2.0,63.0,2.0,0.0
33638,Hyundai,Tucson,2019.0,22000,Semi-Auto,5000.0,Petrol,150.0,36.2,1.6,3.25476012547432,4.0,0.0
60991,Opel, Mokka X,,12290,Semi-Auto,23677.0,Petrol,160.0,43.5,1.4,86.0,0.0,0.0
53008,Toyota, Yaris,2017.0,7350,Manual,55104.0,Petrol,30.0,58.0,1.3,87.0,0.0,0.0
70615,VW, Tiguan,2020.0,25000,Manual,-48190.65567291227,Petrol,145.0,38.2,1.5,89.0,3.0,0.0
13136,BMW, 2 Series,2019.0,21920,Semi-Auto,7060.0,Diesel,145.0,49.6,2.0,36.0,2.0,0.0
70418,, Golf,2016.0,16898,Manual,24180.0,Diesel,20.0,67.3,,83.0,1.0,0.0
8378,BMW, 1 Series,2019.0,25999,Semi-Auto,575.0,Diesel,145.0,,2.0,87.0,1.0,0.0
53403,Toyota, Aygo,2016.0,7995,Manual,25300.0,,0.0,69.0,1.0,125.59430831674894,1.0,0.0
35933,Mercedes, C Class,2019.0,20980,Semi-Auto,15933.0,Petrol,145.0,44.1,1.5,83.0,0.0,0.0
22777,Ford, Kuga,2017.0,10990,Manual,32974.0,Diesel,150.0,64.2,1.5,94.0,0.0,0.0
679,Audi, A3,2019.0,22910,Automatic,6650.0,Petrol,145.0,44.1,1.5,52.0,0.0,0.0
53877,Toyota, Aygo,2019.0,10195,MANUAL,6929.0,Petrol,145.0,56.5,1.0,42.0,4.0,0.0
60267,Opel, Insignia,2018.0,12985,Manual,29557.0,Diesel,145.0,70.6,1.6,30.0,4.0,0.0
5882,Audi, A6,2020.0,52500,Semi-Auto,2000.0,Diesel,145.0,50.4,2.0,77.0,1.0,0.0
25039,Ford, Fiesta,2015.0,5980,Manual,69043.0,Petrol,0.0,65.7,1.0,79.0,2.0,0.0
70461,VW, Polo,2017.0,10200,Manual,24609.0,Petrol,20.0,60.1,1.2,38.0,0.0,0.0
11673,BMW, 4 Series,2017.0,24995,Semi-Auto,13543.0,Diesel,160.0,50.4,3.0,66.0,4.0,0.0
23718,Ford, Focus,2019.0,15260,Manual,11301.0,Petrol,,,1.0,75.0,0.0,0.0
74708,VW, Polo,2016.0,12500,Semi-Auto,19000.0,Petrol,20.0,60.1,1.2,64.0,2.0,0.0
43529,Mercedes, C Class,2019.0,25780,Semi-Auto,-50755.21022990481,Diesel,,,2.0,72.0,3.0,0.0
34193,Hyundai, Santa Fe,2016.0,18491,Manual,34284.0,Diesel,200.0,47.1,2.2,53.0,2.0,0.0
50350,Skoda, Octavia,2017.0,16500,Manual,28518.0,Diesel,30.0,62.8,2.0,72.0,4.0,0.0
41685,Mercedes, C Class,2019.0,41699,Semi-Auto,7400.0,Petrol,,,3.0,36.0,0.0,0.0
59667,Opel, Corsa,2017.0,9499,Manual,18656.0,Petrol,145.0,54.3,1.4,,3.0,0.0
71010,VW, Golf,2018.0,13995,Manual,22000.0,Petrol,145.0,55.4,1.5,50.0,0.0,0.0
56511,Opel, Grandland X,2019.0,17060,Automatic,13991.0,Diesel,145.0,57.7,1.5,78.0,0.0,0.0
18285,Ford, Focus,2015.0,8498,Manual,22811.0,Petro,20.0,60.1,1.0,76.0,3.0,0.0
63823,Opel, Crossland X,2019.0,16690,Manual,2477.0,Diesel,145.0,61.4,1.5,69.0,1.0,0.0
35908,Mercedes, C Class,2019.0,28799,Semi-Auto,12030.0,Petrol,,,1.5,47.0,0.0,0.0
72571,VW, T-Roc,2018.0,18995,Manual,15307.0,Petrol,145.0,53.3,1.5,98.0,4.0,0.0
33549,Hyundai, I800,2016.0,13495,anual,40000.0,Diesel,300.0,37.7,2.5,65.0,2.0,0.0
26122,Ford, Fiesta,2017.0,9670,Manual,,Petrol,150.0,65.7,1.0,58.0,2.0,0.0
58225,Opel, Mokka X,2018.0,12698,Manual,20016.0,Petrol,145.0,47.1,1.4,79.0,0.0,0.0
27548,Ford, Focus,2017.0,10990,MANUAL,9667.0,Petrol,,,1.0,46.0,2.0,0.0
33877,, I20,2017.0,7999,Manual,44120.0,Petrol,150.0,62.8,1.0,82.0,2.0,0.0
65230,pel, Astra,2017.0,9998,Semi-Auto,19807.0,Petrol,145.0,51.4,1.4,,3.0,0.0
47873,Skoda, Octavia,2017.0,11490,Manual,14017.0,Petrol,30.0,55.4,1.4,52.0,3.0,0.0
24040,Ford, Mondeo,2018.0,15498,automatic,25950.0,petrol,150.0,44.8,1.5,65.0,4.0,0.0
58859,Opel, Corsa,2016.0,7898,Manual,7312.0,Petrol,30.0,55.4,1.4,42.0,2.0,0.0
50236,Skoda, Octavia,2014.0,8495,Manua,65299.0,iesel,0.0,74.3,1.6,37.0,3.0,
29419,Ford, Kuga,2017.0,14750,Manual,15093.0,Diesel,145.0,64.2,1.5,57.0,4.0,0.0
70849,VW, Polo,2016.0,10542,,12000.0,,20.0,60.1,1.2,33.0,,0.0
62249,Opel, Corsa,2019.0,10990,Manual,318.0,Petrol,145.0,43.5,1.4,42.0,0.0,0.0
57340,pel, Insignia,2018.0,13699,anual,23889.0,Petrol,145.0,50.4,1.5,63.0,3.0,0.0
28240,Ford, Fiesta,2016.0,7999,Manual,30900.0,Petrol,0.0,65.7,1.0,86.0,4.0,0.0
29804,Ford, Focus,2017.0,12750,Manual,3640.0,Petrol,145.0,60.1,1.0,38.0,2.0,0.0
10016,BMW, X3,2019.0,33292,Semi-Auto,6500.0,Diesel,145.0,54.3,2.0,74.0,,0.0
30827,Ford, Fiesta,2017.0,12991,Manual,9476.0,Petrol,150.0,47.9,1.6,34.0,4.0,0.0
47845,Skoda, Fabia,2017.0,11495,Semi-Auto,9576.0,Petrol,145.0,61.4,1.0,94.0,2.0,0.0
40106,Mercedes, C Class,2019.0,27295,Semi-Auto,4200.0,Diesel,,,1.6,41.0,2.0,0.0
64908,Opel, Corsa,2016.0,7290,Manual,19613.0,Petrol,30.0,55.4,1.4,81.0,1.0,0.0
40795,Mercedes, C Class,2019.0,26980,Semi-Auto,9477.0,Diesel,,,2.0,54.0,3.0,0.0
27237,For, Focus,2019.0,14925,Manual,12987.0,Petrol,,,1.0,51.0,4.0,0.0
38569,Mercedes, A Class,2019.0,25490,Semi-Auto,1949.0,Petrol,145.0,53.3,1.3,55.0,4.0,0.0
37166,Mercedes, E Class,2012.0,8999,Automatic,83763.0,Diesel,145.0,55.4,2.1,51.0,1.0,0.0
46681,Mercedes, C Class,2017.0,16495,Semi-Auto,34270.0,Diesel,,,1.6,68.0,3.0,0.0
60927,pe, Astra,2020.0,16650,Manual,20.0,Petrol,145.0,54.3,1.2,91.0,2.0,0.0
75528,VW, Tiguan,2016.0,17299,Manual,25638.0,Diesel,160.0,50.4,2.0,50.0,3.0,0.0
60816,Ope, Insignia,2016.0,9649,Manual,29672.0,Diesel,20.0,72.4,1.6,39.0,3.0,0.0
61103,Opel, ASTRA,2016.0,8800,Manual,13915.0,Petrol,125.0,51.4,1.4,77.0,4.0,0.0
71090,VW, Golf,2018.0,14995,Manual,-48190.65567291227,Diesel,150.0,57.7,1.6,83.0,2.0,0.0
26318,Ford,,2018.0,11990,manual,21289.0,Petrol,150.0,60.1,1.0,56.0,0.0,0.0
53068,Toyot, RAV4,2016.0,20250,Automatic,29200.0,Hybrid,20.0,57.6,2.5,47.0,1.0,0.0
67095,VW, Polo,2019.0,18995,emi-Auto,2572.0,Petrol,145.0,39.8,2.0,71.0,0.0,
69948,VW,,2019.0,23990,Automatic,6000.0,Petrol,145.0,11.417267753816397,1.5,37.0,3.0,0.0
7979,BMW, 1 Series,2017.0,14500,automatic,27245.0,Diesel,145.0,68.9,2.0,89.0,3.0,0.0
72764,VW, Golf,2017.0,12995,Manual,26039.0,etrol,30.0,53.3,1.4,61.0,2.0,0.0
15974,Ford, Focus,2018.0,18797,Manual,11597.0,Diesel,145.0,67.3,2.0,62.0,1.0,
44731,Mercedes, c class,2017.0,21495,Semi-Auto,17442.0,Diesel,145.0,58.9,2.1,91.0,3.0,0.0
37522,Mercedes, C Class,2016.0,20365,Semi-Auto,21430.0,Petrol,145.0,49.6,2.0,89.0,4.0,0.0
38777,Mercedes, GLE Class,2017.0,26998,Semi-Auto,37610.0,Diesel,150.0,42.8,3.0,31.0,0.0,0.0
27674,Ford, EcoSport,2016.0,9400,Manual,32105.0,Petrol,125.0,53.3,1.0,80.0,4.0,0.0
39335,Mercedes, E Class,2019.0,24780,Semi-Auto,2000.0,Diesel,145.0,72.4,2.0,60.0,4.0,0.0
40268,Mercede, E Class,2017.0,18936,automatic,21195.0,Diesel,20.0,72.4,2.0,56.0,,0.0
6569,Audi, A4,2019.0,27950,Automatic,2777.0,Petrol,145.0,40.9,2.0,79.0,1.0,0.0
73173,VW, Touran,2016.0,17498,Manual,12371.0,Petrol,125.0,52.3,1.2,46.0,0.0,0.0
53644,Toyota, C-HR,2019.0,24990,Automatic,8665.0,Hybrid,135.0,74.3,1.8,61.0,3.0,0.0
47682,Skoda, Citigo,2019.0,8995,unknown,2490.0,Petrol,145.0,65.7,1.0,54.0,3.0,0.0
564,Audi, A4,2020.0,42840,Semi-Auto,5233.0,Diesel,145.0,39.2,3.0,71.0,3.0,0.0
31664,Hyundai, I10,2018.0,7497,Manual,11841.0,Petrol,145.0,,1.0,94.0,4.0,0.0
51256,Toyota, Yaris,2016.0,7995,Manual,24790.0,Petrol,0.0,66.0,1.0,90.0,4.0,0.0
27565,Ford, Focu,2017.0,17750,Manual,5597.0,Petrol,,,2.0,42.0,2.0,0.0
16962,ord, Focus,2019.0,19950,Automatic,7142.0,Diesel,,,2.0,41.0,-2.3403062167884485,0.0
49486,Skoda, Roomster,2014.0,7995,Semi-Auto,24606.0,,145.0,49.6,1.2,68.0,0.0,0.0
69383,VW, Passat,2017.0,14250,Semi-Auto,20168.0,Petrol,145.0,56.5,1.4,33.0,4.0,0.0
4568,Audi, Q3,2017.0,18750,Semi-Auto,23950.0,Diesel,145.0,56.5,2.0,72.0,1.0,0.0
30042,Ford, Fiesta,2014.0,9495,Manual,38901.0,Petrol,145.0,47.9,1.6,75.0,3.0,0.0
47927,Skoda, Fabia,2018.0,8498,Manual,27450.0,Petrol,150.0,57.7,,87.0,4.0,0.0
66909,VW, Polo,2019.0,15995,Manual,6401.0,Petrol,150.0,49.6,1.0,87.0,3.0,0.0
652,audi, A3,2020.0,30990,Semi-Auto,6000.0,Petrol,145.0,41.5,1.5,32.0,1.0,0.0
72051,VW, Passat,2018.0,16998,Semi-Auto,27996.0,Petrol,145.0,55.4,1.4,64.0,4.0,0.0
21476,Ford, Focus,2018.0,13450,Manual,17897.0,Petrol,145.0,57.7,1.0,62.0,4.0,0.0
10299,BMW, 4 Series,2019.0,24250,Semi-Auto,10125.0,Diesel,145.0,151.04180955326447,2.0,90.0,3.0,0.0
52042,Toyota, Prius,2019.0,22490,Automatic,1995.0,Hybrid,135.0,61.4,1.8,47.0,1.0,0.0
44701,Mercedes, C Class,2019.0,26299,Semi-Auto,8059.0,Petrol,,9.429178950613696,1.5,73.0,1.0,0.0
24750,Ford, Fiesta,2019.0,17000,Manual,796.0,Petrol,-45.78061048970173,58.9,1.0,80.0,4.0,0.0
65571,VW, Up,2019.0,9999,Manual,,Petrol,145.0,54.3,1.0,68.0,0.0,0.0
3242,Audi, A3,2017.0,16000,Manual,26249.0,Diesel,30.0,67.3,1.6,84.0,2.0,0.0
61302,Opel, Mokka,2016.0,9210,Manual,18348.0,Petrol,160.0,44.8,1.4,67.0,4.0,0.0
2255,Audi, Q7,2017.0,46950,Automatic,36813.0,Diesel,300.0,39.2,4.0,85.0,1.0,0.0
4878,Audi, Q3,2019.0,24990,Manual,6000.0,Petrol,145.0,40.9,1.5,44.0,4.0,0.0
42454,Mercedes, C Class,2019.0,29998,Semi-Auto,28000.0,Petrol,,,2.0,93.0,2.0,0.0
56343,Opel, Corsa,2017.0,8995,Manua,11500.0,petrol,145.0,54.3,1.4,83.0,0.0,0.0
39965,Mercedes, A Class,2019.0,22250,Manual,3434.0,Petrol,145.0,28.5,1.3,3.2074178424107345,0.0,0.0
52491,Toyota, C-HR,2017.0,19543,Automatic,27310.0,Hybrid,0.0,,1.8,78.0,2.0,0.0
54881,Toyota, Aygo,2014.0,5052,Manual,30577.0,Petrol,0.0,65.7,1.0,40.0,0.0,
54718,Toyota, Corolla,2019.0,21995,Automatic,8789.0,Hybrid,135.0,85.6,1.8,34.0,4.0,0.0
37785,Mercedes, GLC Class,2016.0,22498,Semi-Auto,25220.0,Diesel,125.0,56.5,2.1,65.0,1.0,0.0
41200,Mercedes, GLC Class,2016.0,22650,Automatic,52567.0,Diesel,125.0,56.5,2.1,35.0,3.0,0.0
65856,VW, Golf,2014.0,13600,Manual,31054.0,Diesel,20.0,67.3,2.0,38.0,0.0,0.0
69189,VW, T-Roc,2019.0,33990,Semi-Auto,3500.0,petrol,145.0,32.5,2.0,77.0,4.0,0.0
18425,Ford, Fiest,2018.0,10500,Manual,33760.0,petrol,145.0,65.7,1.0,58.0,0.0,0.0
27783,Ford, Kuga,2017.0,17000,Manual,15555.0,Diesel,145.0,54.3,2.0,92.0,3.0,0.0
43962,Mercedes, A Class,2019.0,21599,emi-Auto,1557.0,Diesel,145.0,65.7,1.5,84.0,4.0,0.0
42632,Mercedes, B Class,2018.0,16299,Manual,6364.0,Petrol,145.0,49.6,1.6,59.0,0.0,0.0
47876,Skoda, Citigo,2017.0,6990,Manual,20453.0,PETROL,145.0,64.2,1.0,31.0,4.0,0.0
967,audi, A1,2020.0,21746,SEMI-AUTO,3000.0,Petrol,145.0,44.8,1.0,98.0,4.0,0.0
71618,VW, Sharan,2019.0,23290,Semi-Auto,9277.0,Diesel,145.0,41.5,2.0,56.0,1.0,0.0
63812,Opel, Grandland X,2018.0,13886,Manual,17821.0,Petrol,145.0,44.1,1.2,85.0,3.0,0.0
63524,Opel, Corsa,2017.0,7680,Manual,28033.0,Petrol,30.0,55.4,1.4,53.0,0.0,0.0
701,Audi, Q,2019.0,20999,Manual,5000.0,Petrol,145.0,47.1,1.0,36.0,1.0,0.0
65819,VW, Polo,2019.0,13999,Manual,5000.0,Petrol,145.0,52.3,1.0,,4.0,0.0
47500,Skoda, Kodiaq,2018.0,19995,Manual,15285.0,Diesel,145.0,52.3,2.0,86.0,0.0,0.0
47005,Skoda, Yeti Outdoor,2017.0,12490,Semi-Auto,43358.0,Petrol,145.0,51.4,1.2,95.0,2.0,0.0
63990,Opel, Insignia,2011.0,3995,Manual,55041.0,Petrol,265.0,37.2,1.8,53.0,3.0,0.0
65525,VW, Golf,2016.0,11950,,17492.0,Petrol,30.0,53.3,1.4,30.0,4.0,0.0
32752,Hyundai, I20,2018.0,9445,Manual,,Petrol,145.0,46.3,1.2,73.0,,0.0
38895,Mercedes, GLA Class,2018.0,18749,Manual,20646.0,Diesel,145.0,64.2,2.1,42.0,2.0,0.0
71236,VW, Passat,2017.0,13999,semi-auto,41362.0,Diesel,150.0,60.1,2.0,70.0,3.0,0.0
8748,BMW, 3 Series,2019.0,24898,Semi-Auto,11249.0,Diesel,150.0,,2.0,69.0,4.0,0.0
73752,VW, Tiguan,2017.0,15499,Manual,,Diesel,145.0,58.9,2.0,55.0,1.0,0.0
21406,Ford, S-MAX,2017.0,19750,Semi-Auto,28000.0,Diesel,160.0,51.4,2.0,86.0,2.0,0.0
37585,Mercedes, C Class,2019.0,19849,emi-Auto,14017.0,Petro,,,1.5,49.0,3.0,0.0
70752,VW, Up,2019.0,9650,Manual,1711.0,Petrol,150.0,54.3,1.0,53.0,1.0,0.0
60984,Opel, Corsa,2016.0,9495,Automatic,23047.0,Petrol,145.0,47.9,1.4,79.0,3.0,0.0
24035,Ford, Fiesta,2017.0,10499,Manual,12295.0,Petrol,0.0,65.7,1.0,82.0,0.0,0.0
21222,Ford, Kuga,2018.0,15000,Manual,23353.0,Diesel,150.0,60.1,2.0,70.0,1.0,0.0
43435,Mercedes, V Class,2015.0,26490,Automatic,48500.0,Diesel,,45.6,2.1,63.0,3.0,0.0
21218,Ford, Focus,2017.0,13000,Manual,12456.0,Petrol,,,1.0,68.0,4.0,0.0
45644,Mercedes, E Class,2018.0,30399,Semi-Auto,5789.0,Diesel,145.0,57.7,2.0,95.0,4.0,
48016,Skoda, Octavia,2017.0,12490,Manual,43700.0,Diesel,150.0,68.9,1.6,42.0,2.0,0.0
47320,Skoda, Scala,2019.0,20995,Automatic,3882.0,Diesel,145.0,54.3,1.6,36.0,3.0,0.0
50244,Skoda, Fabia,2015.0,5895,Manual,26031.0,Petrol,20.0,58.8,1.0,34.0,3.0,0.0
39527,Mercedes, C Class,2019.0,23250,Semi-Auto,9169.0,Petrol,145.0,44.1,1.5,96.0,4.0,0.0
2038,Audi, Q3,2019.0,25000,Manual,4500.0,Petrol,145.0,40.9,1.5,70.0,4.0,0.0
68637,VW, POLO,2019.0,14290,Manual,4325.0,Petrol,150.0,52.3,1.0,52.0,1.0,0.0
24221,Ford, Focus,2019.0,14995,Manual,12075.0,Petrol,145.0,60.1,1.0,84.0,0.0,0.0
35672,Mercedes, C Class,2019.0,30976,Automatic,5552.0,Petrol,145.0,44.1,2.0,45.0,0.0,0.0
71027,V, Polo,2016.0,9498,Manual,7157.0,Petrol,20.0,60.1,1.0,30.0,4.0,0.0
66965,VW, Golf,2015.0,15497,Manual,42700.0,Petrol,150.0,47.1,2.0,51.0,2.0,0.0
25603,ord, Fiesta,2017.0,9400,Manual,9405.0,Petrol,145.0,54.3,1.2,53.0,0.0,0.0
53606,Toyota, Yaris,2019.0,11500,Manual,10644.0,Petrol,145.0,47.9,1.5,51.0,2.0,0.0
4591,Audi, A5,2019.0,27491,Automatic,5000.0,Petrol,145.0,39.8,2.0,70.0,4.0,0.0
75743,VW, GOLF,2019.0,21389,SEMI-AUT,7800.0,Diesel,145.0,53.3,2.0,65.0,0.0,0.0
36591,Mercedes, C Class,2019.0,32998,Semi-Auto,17.0,etrol,,,1.5,54.0,1.0,0.0
17532,Ford, Fiesta,2018.0,11000,Manual,24813.0,Petrol,145.0,56.5,1.0,56.0,4.0,0.0
41143,MERCEDES, E Clas,2017.0,18400,Automatic,45266.0,Diesel,20.0,72.4,2.0,54.0,0.0,0.0
37492,Mercedes, C Class,2020.0,30480,Semi-Auto,1989.0,Diesel,,,2.0,31.0,2.0,0.0
71768,VW, Passat,2016.0,10499,Automatic,64535.0,Diesel,30.0,60.1,2.0,58.0,3.0,0.0
253,Audi, A6,2016.0,18275,Semi-Auto,64919.0,Diesel,,58.9,2.0,,1.0,0.0
5994,Audi,,2020.0,31990,SEMI-AUTO,4432.0,Petrol,150.0,40.4,1.5,98.0,-2.335122838386223,0.0
60288,Opel, Astra,2018.0,12600,Manual,24285.0,Petrol,145.0,45.6,1.6,75.0,0.0,0.0
24304,, S-MAX,2016.0,14331,Automatic,33230.0,Diesel,125.0,52.3,2.0,56.0,3.0,0.0
5442,Audi, A3,2017.0,16990,Semi-Auto,8129.0,Petrol,145.0,56.5,1.5,48.0,1.0,0.0
35569,Mercedes, GLE Class,2017.0,26998,Semi-Aut,20113.0,Diesel,200.0,47.9,2.1,59.0,3.0,0.0
70741,VW, Caddy Maxi Life,2019.0,22788,Semi-Auto,1581.0,Diesel,145.0,46.3,2.0,79.0,4.0,0.0
60696,pel, Astra,2019.0,15995,Manual,10.0,Diesel,145.0,58.9,1.6,53.0,0.0,0.0
38778,Mercedes, C Class,2013.0,9750,Automatic,69700.0,Diesel,145.0,53.3,2.1,31.0,0.0,0.0
50695,Skoda, SUPERB,2019.0,28950,Automatic,9229.0,Diesel,145.0,47.1,2.0,38.0,2.0,0.0
64658,Opel, Mokka X,2017.0,10990,Manual,17000.0,Petrol,145.0,47.1,1.4,32.0,4.0,0.0
68538,VW, Golf,2016.0,14390,Manual,13900.0,Petrol,125.0,44.1,1.4,72.0,1.0,0.0
47846,Skoda, Octavia,2016.0,10999,Automatic,23771.0,Petrol,30.0,58.9,2.61964142215505,46.0,1.0,0.0
17531,Ford, Fiesta,2017.0,9495,Manual,15354.0,Petrol,,65.7,1.0,83.0,2.0,0.0
56599,Opel, Astra,2009.0,1950,Automatic,112000.0,Petrol,305.0,36.2,1.8,71.0,2.0,0.0
74439,VW, Polo,2017.0,10990,Manual,10000.0,,20.0,60.1,1.2,76.0,4.0,0.0
72401,VW, Passat,2016.0,12995,Semi-Auto,43696.0,diesel,20.0,70.6,1.6,54.0,0.0,0.0
70151,VW, Tiguan,2016.0,16495,Automatic,33250.0,DIESEL,160.0,49.6,2.0,54.0,,0.0
16342,,,2017.0,8600,MANUAL,28820.0,Diesel,0.0,74.4,1.5,,0.0,0.0
24113,Ford, Kuga,,14950,Manual,13411.0,Diesel,125.0,60.1,-0.1034927966382504,83.0,1.0,0.0
56230,Opel, Astr,2016.0,10998,Semi-Auto,10799.0,Petrol,125.0,50.4,1.4,63.0,0.0,0.0
51476,Toyota, Auris,2017.0,11998,automatic,3589.0,Petrol,20.0,61.4,1.2,46.0,4.0,0.0
57462,Opel, Mokka,2016.0,9739,Manual,17025.0,Diesel,20.0,68.9,1.6,49.0,0.0,0.0
18494,Ford, Fiesta,2016.0,8450,Manual,29303.0,Petrol,0.0,65.7,1.0,95.0,3.0,0.0
42157,Mercedes, E Class,2013.0,11795,Automatic,53300.0,Diesel,125.0,58.9,2.1,80.0,0.0,0.0
73451,VW, Golf,2016.0,8490,Manual,27000.0,Diesel,0.0,74.3,1.6,41.0,3.0,0.0
19081,Ford, Focus,2018.0,18947,Manual,9615.0,Petrol,,,2.0,52.0,4.0,0.0
5012,Audi, Q3,2020.0,30990,Semi-Auto,1000.0,Petrol,150.0,40.4,1.5,57.0,0.0,0.0
44587,Mercedes, A Class,2016.0,14500,Automatic,54276.0,Diesel,20.0,68.9,2.1,46.0,2.0,
58285,Opel, Corsa,2018.0,9149,Manual,7628.0,Petrol,145.0,43.5,1.4,61.0,0.0,0.0
36621,Mercedes, C Class,2019.0,41499,Semi-Auto,8116.0,Petrol,,,3.0,33.0,2.0,0.0
42529,Mercedes, B Class,2019.0,24790,Semi-Auto,7463.0,Diesel,145.0,55.4,,62.0,4.0,0.0
33261,Hyundai, Tucson,2019.0,18895,Semi-Auto,4367.0,Petrol,150.0,36.2,1.6,58.0,0.0,0.0
6373,Audi, A4,2014.0,10000,Manual,80120.0,Diesel,30.0,62.8,2.0,72.0,2.0,0.0
3306,Audi, A3,2016.0,17980,Manual,23663.0,Diesel,125.0,89.77369267180958,2.0,53.0,0.0,0.0
34317,Hyundai, Getz,2007.0,1995,unknown,57000.0,Petrol,125.0,51.4,1.1,45.0,4.0,
8676,BMW, 1 Series,2017.0,10800,Manual,60281.0,Diesel,20.0,70.6,1.5,61.0,3.0,0.0
67639,VW, T-Roc,2017.0,11489,Manual,17954.0,Petrol,150.0,60.1,1.0,66.0,2.0,0.0
70662,VW, POLO,2017.0,11912,,16000.0,Petrol,20.0,60.1,1.2,78.0,0.0,0.0
73419,VW, Golf,2020.0,19990,Semi-Auto,2232.0,Diesel,150.0,54.3,1.6,79.0,3.0,0.0
67703,VW,T-Roc,2019.0,21290,Manual,1780.0,Diesel,145.0,50.4,1.6,63.0,,0.0
11088,BMW, 1 Series,2016.0,14298,Manual,22265.0,Diesel,20.0,70.6,1.5,44.0,4.0,0.0
56837,Opel, Viva,2016.0,5725,Manual,7000.0,Petrol,20.0,62.8,1.0,46.0,4.0,0.0
48038,Skoda, Yeti Outdoor,2015.0,11995,Semi-Auto,19805.0,Petrol,125.0,51.4,1.2,125.45359879680294,1.0,0.0
71964,VW, Polo,2017.0,8998,Manual,17602.0,Petrol,303.1488914624556,60.1,1.0,92.0,0.0,0.0
14562,BMW, 1 Series,2014.0,15295,Automatic,28893.0,,235.0,37.7,3.0,49.0,4.0,0.0
46280,Mercedes, C Class,2019.0,26995,Semi-Auto,6447.0,Diesel,145.0,64.2,,31.0,0.0,0.0
58602,Opel, Astra,2017.0,9850,Manua,30000.0,Petrol,145.0,62.8,1.0,85.0,0.0,0.0
62127,Opel, Mokka,2014.0,7995,Manual,41123.0,Diesel,125.0,57.6,1.7,35.0,1.0,0.0
52690,Toyota, YARIS,2016.0,11975,Automatic,23330.0,Hybrid,0.0,78.0,1.5,73.0,4.0,0.0
6931,Audi, A1,2019.0,19990,Semi-Auto,1234.0,Petrol,145.0,47.1,1.0,36.0,2.0,0.0
51713,Toyota, Yaris,2017.0,9725,,,etrol,145.0,60.1,1.5,97.0,3.0,0.0
48992,Skoda, Octavia,2019.0,18000,Semi-Auto,10096.0,,150.0,64.2,2.0,45.0,1.0,0.0
55987,Opel, Insignia,2017.0,11699,Manual,16500.0,Petrol,145.0,47.1,1.5,56.0,2.0,0.0
64161,Opel, Insignia,2019.0,17930,Manual,31212.0,Diesel,145.0,53.3,2.0,49.0,2.0,0.0
